# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
      2.33233233    142.69181359
      2.35235235    146.73031482
      2.37237237    149.48984740
      2.39239239    150.94293379
      2.41241241    151.21410748
      2.43243243    150.54410044
      2.45245245    149.23888687
      2.47247247    147.61512908
      2.49249249    145.95372211
      2.51251251    144.47038407
      2.53253253    143.30714502
      2.55255255    142.54244923
      2.57257257    142.21220943
      2.59259259    142.33134235
      2.61261261    142.90622902
      2.63263263    143.93312381
      2.65265265    145.38430570
      2.67267267    147.19017797
      2.69269269    149.22885942
      2.71271271    151.33330938
      2.73273273    153.31978084
      2.75275275    155.03253024
      2.77277277    156.39168170
      2.79279279    157.42736016
      2.81281281    158.28558263
      2.83283283    159.19947206
      2.85285285    160.43042596
      2.87287287    162.19402657
      2.89289289    164.59113471
      2.91291291    167.56381769
      2.93293293    170.88884010
      2.95295295    174.21073980
      2.97297297    177.10548392
      2.99299299    179.15774048
      3.01301301    180.03215738
      3.03303303    179.52218491
      3.05305305    177.56755407
      3.07307307    174.24087184
      3.09309309    169.71187735
      3.11311311    164.20234029
      3.13313313    157.94443020
      3.15315315    151.15137083
      3.17317317    144.00331297
      3.19319319    136.64600524
      3.21321321    129.19683881
      3.23323323    121.75277874
      3.25325325    114.39684851
      3.27327327    107.20264687
      3.29329329    100.23827098
      3.31331331     93.57114254
      3.33333333     87.27380247
      3.35335335     81.42883894
      3.37337337     76.13007072
      3.39339339     71.47775130
      3.41341341     67.56776352
      3.43343343     64.47750100
      3.45345345     62.25296961
      3.47347347     60.90155631
      3.49349349     60.39281160
      3.51351351     60.66641121
      3.53353353     61.64370325
      3.55355355     63.23822077
      3.57357357     65.36169648
      3.59359359     67.92482041
      3.61361361     70.83483563
      3.63363363     73.99363385
      3.65365365     77.29954293
      3.67367367     80.65380320
      3.69369369     83.97000513
      3.71371371     87.18294756
      3.73373373     90.25340287
      3.75375375     93.16707415
      3.77377377     95.92859354
      3.79379379     98.55336327
      3.81381381    101.06040911
      3.83383383    103.46817507
      3.85385385    105.79325207
      3.87387387    108.05069502
      3.89389389    110.25470971
      3.91391391    112.41996702
      3.93393393    114.56554869
      3.95395395    116.72412642
      3.97397397    118.95752922
      3.99399399    121.37659664
      4.01401401    124.15950565
      4.03403403    127.56043324
      4.05405405    131.90088038
      4.07407407    137.53949960
      4.09409409    144.82182784
      4.11411411    154.01710467
      4.13413413    165.25350051
      4.15415415    178.46441239
      4.17417417    193.35682655
      4.19419419    209.40880132
      4.21421421    225.89807812
      4.23423423    241.95889565
      4.25425425    256.66016912
      4.27427427    269.09574256
      4.29429429    278.47640951
      4.31431431    284.21348683
      4.33433433    285.98449615
      4.35435435    283.77272057
      4.37437437    277.87418337
      4.39439439    268.86835923
      4.41441441    257.55306743
      4.43443443    244.84940917
      4.45445445    231.68842387
      4.47447447    218.89581495
      4.49449449    207.09299914
      4.51451451    196.63085746
      4.53453453    187.56703713
      4.55455455    179.68973710
      4.57457457    172.58251264
      4.59459459    165.71761900
      4.61461461    158.56106679
      4.63463463    150.67142094
      4.65465465    141.77635910
      4.67467467    131.81561836
      4.69469469    120.94540175
      4.71471471    109.50648297
      4.73473473     97.96477267
      4.75475475     86.83758734
      4.77477477     76.62025960
      4.79479479     67.72580211
      4.81481481     60.44579910
      4.83483483     54.93500822
      4.85485485     51.21697352
      4.87487487     49.20454437
      4.89489489     48.72803782
      4.91491491     49.56455133
      4.93493493     51.46382563
      4.95495495     54.16823762
      4.97497497     57.42641040
      4.99499499     61.00134828
      5.01501502     64.67491618
      5.03503504     68.25086975
      5.05505506     71.55842819
      5.07507508     74.45753277
      5.09509510     76.84562734
      5.11511512     78.66447863
      5.13513514     79.90478608
      5.15515516     80.60649566
      5.17517518     80.85377655
      5.19519520     80.76504962
      5.21521522     80.47960507
      5.23523524     80.14276347
      5.25525526     79.89125055
      5.27527528     79.83992130
      5.29529530     80.07072078
      5.31531532     80.62503180
      5.33533534     81.50105420
      5.35535536     82.65795206
      5.37537538     84.02761476
      5.39539540     85.53290382
      5.41541542     87.10876366
      5.43543544     88.72061159
      5.45545546     90.37406056
      5.47547548     92.11182086
      5.49549550     93.99726519
      5.51551552     96.08848156
      5.53553554     98.41010902
      5.55555556    100.93148714
      5.57557558    103.55807369
      5.59559560    106.13917794
      5.61561562    108.49018689
      5.63563564    110.42333409
      5.65565566    111.77903384
      5.67567568    112.45037633
      5.69569570    112.39606110
      5.71571572    111.64065779
      5.73573574    110.26430248
      5.75575576    108.38584632
      5.77577578    106.14383365
      5.79579580    103.67887755
      5.81581582    101.11968686
      5.83583584     98.57374972
      5.85585586     96.12275045
      5.87587588     93.82215961
      5.89589590     91.70397578
      5.91591592     89.78130390
      5.93593594     88.05345685
      5.95595596     86.51068401
      5.97597598     85.13837230
      5.99599600     83.92127458
      6.01601602     82.84853046
      6.03603604     81.91969285
      6.05605606     81.15084023
      6.07607608     80.57874954
      6.09609610     80.26076070
      6.11611612     80.26880365
      6.13613614     80.67790060
      6.15615616     81.55155313
      6.17617618     82.92782660
      6.19619620     84.80999470
      6.21621622     87.16427264
      6.23623624     89.92505100
      6.25625626     93.00604612
      6.27627628     96.31464607
      6.29629630     99.76666657
      6.31631632    103.29937365
      6.33633634    106.88131083
      6.35635636    110.51765597
      6.37637638    114.24950522
      6.39639640    118.14519184
      6.41641642    122.28233186
      6.43643644    126.72132635
      6.45645646    131.47437169
      6.47647648    136.47755522
      6.49649650    141.57567689
      6.51651652    146.52850552
      6.53653654    151.04266241
      6.55655656    154.82607839
      6.57657658    157.65418543
      6.59659660    159.43148076
      6.61661662    160.23114610
      6.63663664    160.29984345
      6.65665666    160.02354058
      6.67667668    159.86055411
      6.69669670    160.25663075
      6.71671672    161.56113133
      6.73673674    163.96212403
      6.75675676    167.45221555
      6.77677678    171.82851808
      6.79679680    176.72208641
      6.81681682    181.64680008
      6.83683684    186.05610879
      6.85685686    189.39796273
      6.87687688    191.16216035
      6.89689690    190.91840451
      6.91691692    188.34603325
      6.93693694    183.25700784
      6.95695696    175.61259486
      6.97697698    165.53228482
      6.99699700    153.29207154
      7.01701702    139.30918858
      7.03703704    124.11202006
      7.05705706    108.29672657
      7.07707708     92.47522065
      7.09709710     77.22145223
      7.11711712     63.02375598
      7.13713714     50.25000842
      7.15715716     39.12983599
      7.17717718     29.75480866
      7.19719720     22.09431554
      7.21721722     16.02241484
      7.23723724     11.34983999
      7.25725726      7.85558752
      7.27727728      5.31381576
      7.29729730      3.51363176
      7.31731732      2.27119108
      7.33733734      1.43496605
      7.35735736      0.88585313
      7.37737738      0.53400664
      7.39739740      0.31406861
      7.41741742      0.18002560
      7.43743744      0.10044980
      7.45745746      0.05448836
      7.47747748      0.02869603
      7.49749750      0.01465342
      7.51751752      0.00724639
      7.53753754      0.00346640
      7.55755756      0.00160240
      7.57757758      0.00071516
      7.59759760      0.00030793
      7.61761762      0.00012782
      7.63763764      0.00005112
      7.65765766      0.00001969
      7.67767768      0.00000730
      7.69769770      0.00000261
      7.71771772      0.00000089
      7.73773774      0.00000030
      7.75775776      0.00000009
      7.77777778      0.00000003
      7.79779780      0.00000001
      7.81781782      0.00000000
      7.83783784      0.00000000
      7.85785786      0.00000000
      7.87787788      0.00000000
      7.89789790      0.00000000
      7.91791792      0.00000000
      7.93793794      0.00000000
      7.95795796      0.00000000
      7.97797798      0.00000000
      7.99799800      0.00000000
      8.01801802      0.00000000
      8.03803804      0.00000000
      8.05805806      0.00000000
      8.07807808      0.00000000
      8.09809810      0.00000000
